train/BaseballPitch/v_BaseballPitch_g01_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g01_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g01_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g01_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g01_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g01_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g02_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g02_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g02_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g02_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g03_c07.avi,0
train/BaseballPitch/v_BaseballPitch_g04_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g04_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g04_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g04_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g04_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g05_c07.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g06_c07.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g07_c07.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c06.avi,0
train/BaseballPitch/v_BaseballPitch_g08_c07.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c01.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c02.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c03.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c04.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c05.avi,0
train/BaseballPitch/v_BaseballPitch_g09_c06.avi,0
